  2.89807230  6.37068992  0.37025819  0.70710678  0.70710678  0.00000000  0.00000000  1.81224750 -0.32954609 -0.64296283  0.00000000  0.00000000  0.00000000
  5.89138377  8.44252428  2.50125800  0.70710678  0.70710678  0.00000000  0.00000000  0.28582575 -0.58383620 -0.63741319  0.00000000  0.00000000  0.00000000
  5.71073836  7.77436283  0.08937856  0.70710678  0.70710678  0.00000000  0.00000000  1.36906904  0.20861160 -0.36825452  0.00000000  0.00000000  0.00000000
  8.54057355  3.82140873  5.80999808  0.70710678  0.70710678  0.00000000  0.00000000  0.55763639 -0.34770345  0.28468106  0.00000000  0.00000000  0.00000000
  6.38165481  5.05716132  8.24047670  0.70710678  0.70710678  0.00000000  0.00000000 -1.57409689 -0.60798632 -0.93170958  0.00000000  0.00000000  0.00000000
 13.43984159  8.87299005  6.97642743  0.70710678  0.70710678  0.00000000  0.00000000 -0.61798430 -1.35530303  0.99214479  0.00000000  0.00000000  0.00000000
 13.91960299 12.92560596  9.56017865  0.70710678  0.70710678  0.00000000  0.00000000  0.02884376 -2.19955680  0.06402492  0.00000000  0.00000000  0.00000000
 12.45121015 13.81072150  9.16436847  0.70710678  0.70710678  0.00000000  0.00000000 -0.18219182  0.85410191  1.01700437  0.00000000  0.00000000  0.00000000
 11.90936483 10.70973610  5.79262251  0.70710678  0.70710678  0.00000000  0.00000000  0.06037617 -0.76859884  1.20654199  0.00000000  0.00000000  0.00000000
 14.91165908 11.56688461  9.54117673  0.70710678  0.70710678  0.00000000  0.00000000  0.05684553  0.87128921  0.25615164  0.00000000  0.00000000  0.00000000
 14.96431580 14.22276143  9.91444440  0.70710678  0.70710678  0.00000000  0.00000000 -0.78667829  0.37929661  0.10518574  0.00000000  0.00000000  0.00000000
 14.13979499 14.35918953  9.12315693  0.70710678  0.70710678  0.00000000  0.00000000  0.06760867 -0.28774503 -1.17949859  0.00000000  0.00000000  0.00000000
 14.24645381  9.55026669 13.20662444  0.70710678  0.70710678  0.00000000  0.00000000  0.87840980 -1.23351041  0.09457359  0.00000000  0.00000000  0.00000000
 13.74481057  8.92417017 13.99423523  0.70710678  0.70710678  0.00000000  0.00000000  0.11765469 -0.25832342  0.65596359  0.00000000  0.00000000  0.00000000
 14.75921095  9.07611368 14.94410536  0.70710678  0.70710678  0.00000000  0.00000000 -0.17126801 -1.21132460 -1.19469791  0.00000000  0.00000000  0.00000000
 13.12659547  9.63810039 12.36206697  0.70710678  0.70710678  0.00000000  0.00000000  1.02995849 -0.63099556 -0.02876366  0.00000000  0.00000000  0.00000000
 12.76417752  9.28037157 13.91049743  0.70710678  0.70710678  0.00000000  0.00000000  0.40864695  0.64080062 -0.03512557  0.00000000  0.00000000  0.00000000
 14.95425898  9.65745573 12.30066716  0.70710678  0.70710678  0.00000000  0.00000000  0.05798547 -0.35948211 -0.53813845  0.00000000  0.00000000  0.00000000
 13.76738911  9.79445208 14.55465301  0.70710678  0.70710678  0.00000000  0.00000000  1.47269792  0.61040420  0.40693561  0.00000000  0.00000000  0.00000000
  9.65987083 14.56381147 11.55242589  0.70710678  0.70710678  0.00000000  0.00000000  0.24216627 -0.81513437  0.79720526  0.00000000  0.00000000  0.00000000
  9.02106294 14.53699072 13.45787390  0.70710678  0.70710678  0.00000000  0.00000000  0.48015422  0.97089358  0.01736871  0.00000000  0.00000000  0.00000000
  9.22919530 13.73147352 10.30051660  0.70710678  0.70710678  0.00000000  0.00000000 -1.71146142 -0.58838459  0.90163721  0.00000000  0.00000000  0.00000000
  9.99645352 14.64865614 12.77449739  0.70710678  0.70710678  0.00000000  0.00000000 -0.80453655  0.41271780  0.22320434  0.00000000  0.00000000  0.00000000
 14.55932213 12.59248805 12.63872755  0.70710678  0.70710678  0.00000000  0.00000000 -1.58693122  1.32334759  0.29061426  0.00000000  0.00000000  0.00000000
 14.55378226 13.15637694 13.55461667  0.70710678  0.70710678  0.00000000  0.00000000 -0.51663805  0.62821476 -0.18472545  0.00000000  0.00000000  0.00000000
 11.95856455 14.70580802 12.72575571  0.70710678  0.70710678  0.00000000  0.00000000 -0.24143667  0.45328437 -0.45150504  0.00000000  0.00000000  0.00000000
 11.66957900 14.61241754 14.46850011  0.70710678  0.70710678  0.00000000  0.00000000  0.87398498 -0.50153390  0.21361602  0.00000000  0.00000000  0.00000000
 13.66365113 13.09852414 14.56842704  0.70710678  0.70710678  0.00000000  0.00000000  0.99798579 -0.13715475  0.25534383  0.00000000  0.00000000  0.00000000
 10.79139663 13.80876675 14.43912341  0.70710678  0.70710678  0.00000000  0.00000000 -0.17772883 -1.23110484 -0.54257893  0.00000000  0.00000000  0.00000000
 10.29434435 11.57290472 13.31361274  0.70710678  0.70710678  0.00000000  0.00000000  0.32625694 -1.16938687  0.08067306  0.00000000  0.00000000  0.00000000
 12.11457513 10.11217282 13.43448485  0.70710678  0.70710678  0.00000000  0.00000000  0.46321026 -0.58876943  0.99994762  0.00000000  0.00000000  0.00000000
 13.16766134 14.12414842 12.10300993  0.70710678  0.70710678  0.00000000  0.00000000  0.19100540  1.18648642  1.12760532  0.00000000  0.00000000  0.00000000
 14.91283218 11.12349842 14.52370890  0.70710678  0.70710678  0.00000000  0.00000000  0.06545363  0.33986801 -1.54103889  0.00000000  0.00000000  0.00000000
 10.72588146 13.41746735 13.42741541  0.70710678  0.70710678  0.00000000  0.00000000  0.24627739  0.26112561  0.34810365  0.00000000  0.00000000  0.00000000
 12.71228126 11.63614713 10.88200446  0.70710678  0.70710678  0.00000000  0.00000000  0.15635186  0.01780316 -0.31699689  0.00000000  0.00000000  0.00000000
 12.96452789 12.70050770 13.85219144  0.70710678  0.70710678  0.00000000  0.00000000  1.81760195 -0.29176110  1.87600373  0.00000000  0.00000000  0.00000000
 13.65888378 12.90242128 13.11176693  0.70710678  0.70710678  0.00000000  0.00000000 -0.04063082 -1.02244775 -0.80029961  0.00000000  0.00000000  0.00000000
 12.08098287 11.29536245 13.51984771  0.70710678  0.70710678  0.00000000  0.00000000  0.69602627 -1.11661722 -0.20501514  0.00000000  0.00000000  0.00000000
 12.99914057 10.83665340 12.87612799  0.70710678  0.70710678  0.00000000  0.00000000 -1.00866263  0.48161347 -1.44519778  0.00000000  0.00000000  0.00000000
 14.20158527 14.79766484 10.36484492  0.70710678  0.70710678  0.00000000  0.00000000 -0.11252971 -0.71817574  0.33908460  0.00000000  0.00000000  0.00000000
 13.81353726 13.83288814 10.12136135  0.70710678  0.70710678  0.00000000  0.00000000 -0.36736186  0.44871291  0.90158375  0.00000000  0.00000000  0.00000000
 12.76946372 10.79734888 14.37621026  0.70710678  0.70710678  0.00000000  0.00000000 -0.06920827 -0.69645738 -0.19902458  0.00000000  0.00000000  0.00000000
 12.28278583 14.13627826 10.91798297  0.70710678  0.70710678  0.00000000  0.00000000  0.48124039 -0.39360747  1.13111082  0.00000000  0.00000000  0.00000000
 14.44158672 13.85505053 14.93749573  0.70710678  0.70710678  0.00000000  0.00000000  1.02282594  0.10786323 -0.56879419  0.00000000  0.00000000  0.00000000
 14.25273810 12.27125722 14.28473918  0.70710678  0.70710678  0.00000000  0.00000000 -0.21889979  1.10330088 -1.23752649  0.00000000  0.00000000  0.00000000
 14.81756492 11.51897513 12.19691936  0.70710678  0.70710678  0.00000000  0.00000000 -0.31341317  0.15900414 -0.30185920  0.00000000  0.00000000  0.00000000
